captured_at,generation_mode,api_id,model,duration,resolution,aspect_ratio,audio_setting,points,status
2026-08-26,text-to-video,761,Seedance 2.5,9,720p,4:3,not_billed,1369,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,720p,1:1,not_billed,1360,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,720p,3:4,not_billed,1369,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,720p,21:9,not_billed,1367,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,1080p,16:9,not_billed,3367,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,1080p,9:16,not_billed,3367,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,1080p,4:3,not_billed,3372,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,1080p,1:1,not_billed,3367,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,1080p,3:4,not_billed,3372,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,1080p,21:9,not_billed,3389,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,480p,16:9,not_billed,703,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,480p,9:16,not_billed,703,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,480p,4:3,not_billed,690,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,480p,1:1,not_billed,672,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,480p,3:4,not_billed,690,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,480p,21:9,not_billed,703,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,720p,16:9,not_billed,1512,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,720p,9:16,not_billed,1512,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,720p,4:3,not_billed,1521,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,720p,1:1,not_billed,1512,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,720p,3:4,not_billed,1521,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,720p,21:9,not_billed,1519,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,1080p,16:9,not_billed,3742,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,1080p,9:16,not_billed,3742,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,1080p,4:3,not_billed,3747,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,1080p,1:1,not_billed,3742,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,1080p,3:4,not_billed,3747,ok
2026-08-26,text-to-video,761,Seedance 2.5,10,1080p,21:9,not_billed,3766,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,480p,16:9,not_billed,773,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,480p,9:16,not_billed,774,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,480p,4:3,not_billed,759,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,480p,1:1,not_billed,739,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,480p,3:4,not_billed,759,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,480p,21:9,not_billed,773,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,720p,16:9,not_billed,1663,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,720p,9:16,not_billed,1663,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,720p,4:3,not_billed,1673,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,720p,1:1,not_billed,1663,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,720p,3:4,not_billed,1673,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,720p,21:9,not_billed,1671,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,1080p,16:9,not_billed,4116,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,1080p,9:16,not_billed,4116,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,1080p,4:3,not_billed,4122,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,1080p,1:1,not_billed,4116,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,1080p,3:4,not_billed,4122,ok
2026-08-26,text-to-video,761,Seedance 2.5,11,1080p,21:9,not_billed,4142,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,480p,16:9,not_billed,843,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,480p,9:16,not_billed,844,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,480p,4:3,not_billed,829,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,480p,1:1,not_billed,806,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,480p,3:4,not_billed,829,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,480p,21:9,not_billed,843,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,720p,16:9,not_billed,1814,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,720p,9:16,not_billed,1814,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,720p,4:3,not_billed,1825,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,720p,1:1,not_billed,1814,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,720p,3:4,not_billed,1825,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,720p,21:9,not_billed,1823,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,1080p,16:9,not_billed,4490,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,1080p,9:16,not_billed,4490,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,1080p,4:3,not_billed,4497,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,1080p,1:1,not_billed,4490,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,1080p,3:4,not_billed,4497,ok
2026-08-26,text-to-video,761,Seedance 2.5,12,1080p,21:9,not_billed,4519,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,480p,16:9,not_billed,914,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,480p,9:16,not_billed,915,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,480p,4:3,not_billed,898,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,480p,1:1,not_billed,873,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,480p,3:4,not_billed,898,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,480p,21:9,not_billed,914,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,720p,16:9,not_billed,1965,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,720p,9:16,not_billed,1965,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,720p,4:3,not_billed,1977,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,720p,1:1,not_billed,1965,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,720p,3:4,not_billed,1977,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,720p,21:9,not_billed,1975,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,1080p,16:9,not_billed,4864,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,1080p,9:16,not_billed,4864,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,1080p,4:3,not_billed,4872,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,1080p,1:1,not_billed,4864,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,1080p,3:4,not_billed,4872,ok
2026-08-26,text-to-video,761,Seedance 2.5,13,1080p,21:9,not_billed,4896,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,480p,16:9,not_billed,984,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,480p,9:16,not_billed,985,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,480p,4:3,not_billed,967,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,480p,1:1,not_billed,940,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,480p,3:4,not_billed,967,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,480p,21:9,not_billed,984,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,720p,16:9,not_billed,2116,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,720p,9:16,not_billed,2116,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,720p,4:3,not_billed,2130,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,720p,1:1,not_billed,2116,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,720p,3:4,not_billed,2130,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,720p,21:9,not_billed,2127,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,1080p,16:9,not_billed,5239,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,1080p,9:16,not_billed,5239,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,1080p,4:3,not_billed,5246,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,1080p,1:1,not_billed,5239,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,1080p,3:4,not_billed,5246,ok
2026-08-26,text-to-video,761,Seedance 2.5,14,1080p,21:9,not_billed,5272,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,480p,16:9,not_billed,1054,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,480p,9:16,not_billed,1055,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,480p,4:3,not_billed,1036,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,480p,1:1,not_billed,1008,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,480p,3:4,not_billed,1036,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,480p,21:9,not_billed,1054,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,720p,16:9,not_billed,2268,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,720p,9:16,not_billed,2268,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,720p,4:3,not_billed,2282,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,720p,1:1,not_billed,2268,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,720p,3:4,not_billed,2282,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,720p,21:9,not_billed,2279,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,1080p,16:9,not_billed,5613,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,1080p,9:16,not_billed,5613,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,1080p,4:3,not_billed,5621,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,1080p,1:1,not_billed,5613,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,1080p,3:4,not_billed,5621,ok
2026-08-26,text-to-video,761,Seedance 2.5,15,1080p,21:9,not_billed,5649,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,480p,16:9,not_billed,1124,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,480p,9:16,not_billed,1126,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,480p,4:3,not_billed,1105,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,480p,1:1,not_billed,1075,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,480p,3:4,not_billed,1105,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,480p,21:9,not_billed,1124,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,720p,16:9,not_billed,2419,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,720p,9:16,not_billed,2419,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,720p,4:3,not_billed,2434,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,720p,1:1,not_billed,2419,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,720p,3:4,not_billed,2434,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,720p,21:9,not_billed,2431,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,1080p,16:9,not_billed,5987,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,1080p,9:16,not_billed,5987,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,1080p,4:3,not_billed,5996,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,1080p,1:1,not_billed,5987,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,1080p,3:4,not_billed,5996,ok
2026-08-26,text-to-video,761,Seedance 2.5,16,1080p,21:9,not_billed,6025,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,480p,16:9,not_billed,1195,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,480p,9:16,not_billed,1196,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,480p,4:3,not_billed,1174,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,480p,1:1,not_billed,1142,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,480p,3:4,not_billed,1174,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,480p,21:9,not_billed,1195,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,720p,16:9,not_billed,2570,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,720p,9:16,not_billed,2570,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,720p,4:3,not_billed,2586,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,720p,1:1,not_billed,2570,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,720p,3:4,not_billed,2586,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,720p,21:9,not_billed,2582,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,1080p,16:9,not_billed,6361,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,1080p,9:16,not_billed,6361,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,1080p,4:3,not_billed,6371,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,1080p,1:1,not_billed,6361,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,1080p,3:4,not_billed,6371,ok
2026-08-26,text-to-video,761,Seedance 2.5,17,1080p,21:9,not_billed,6402,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,480p,16:9,not_billed,1265,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,480p,9:16,not_billed,1267,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,480p,4:3,not_billed,1243,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,480p,1:1,not_billed,1209,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,480p,3:4,not_billed,1243,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,480p,21:9,not_billed,1265,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,720p,16:9,not_billed,2721,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,720p,9:16,not_billed,2721,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,720p,4:3,not_billed,2738,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,720p,1:1,not_billed,2721,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,720p,3:4,not_billed,2738,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,720p,21:9,not_billed,2734,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,1080p,16:9,not_billed,6735,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,1080p,9:16,not_billed,6735,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,1080p,4:3,not_billed,6745,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,1080p,1:1,not_billed,6735,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,1080p,3:4,not_billed,6745,ok
2026-08-26,text-to-video,761,Seedance 2.5,18,1080p,21:9,not_billed,6779,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,480p,16:9,not_billed,1335,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,480p,9:16,not_billed,1337,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,480p,4:3,not_billed,1312,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,480p,1:1,not_billed,1276,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,480p,3:4,not_billed,1312,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,480p,21:9,not_billed,1335,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,720p,16:9,not_billed,2872,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,720p,9:16,not_billed,2872,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,720p,4:3,not_billed,2890,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,720p,1:1,not_billed,2872,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,720p,3:4,not_billed,2890,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,720p,21:9,not_billed,2886,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,1080p,16:9,not_billed,7110,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,1080p,9:16,not_billed,7110,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,1080p,4:3,not_billed,7120,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,1080p,1:1,not_billed,7110,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,1080p,3:4,not_billed,7120,ok
2026-08-26,text-to-video,761,Seedance 2.5,19,1080p,21:9,not_billed,7155,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,480p,16:9,not_billed,1406,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,480p,9:16,not_billed,1407,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,480p,4:3,not_billed,1381,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,480p,1:1,not_billed,1344,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,480p,3:4,not_billed,1381,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,480p,21:9,not_billed,1406,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,720p,16:9,not_billed,3024,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,720p,9:16,not_billed,3024,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,720p,4:3,not_billed,3043,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,720p,1:1,not_billed,3024,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,720p,3:4,not_billed,3043,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,720p,21:9,not_billed,3038,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,1080p,16:9,not_billed,7484,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,1080p,9:16,not_billed,7484,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,1080p,4:3,not_billed,7495,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,1080p,1:1,not_billed,7484,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,1080p,3:4,not_billed,7495,ok
2026-08-26,text-to-video,761,Seedance 2.5,20,1080p,21:9,not_billed,7532,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,480p,16:9,not_billed,1476,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,480p,9:16,not_billed,1478,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,480p,4:3,not_billed,1450,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,480p,1:1,not_billed,1411,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,480p,3:4,not_billed,1450,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,480p,21:9,not_billed,1476,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,720p,16:9,not_billed,3175,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,720p,9:16,not_billed,3175,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,720p,4:3,not_billed,3195,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,720p,1:1,not_billed,3175,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,720p,3:4,not_billed,3195,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,720p,21:9,not_billed,3190,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,1080p,16:9,not_billed,7858,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,1080p,9:16,not_billed,7858,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,1080p,4:3,not_billed,7870,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,1080p,1:1,not_billed,7858,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,1080p,3:4,not_billed,7870,ok
2026-08-26,text-to-video,761,Seedance 2.5,21,1080p,21:9,not_billed,7908,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,480p,16:9,not_billed,1546,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,480p,9:16,not_billed,1548,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,480p,4:3,not_billed,1519,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,480p,1:1,not_billed,1478,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,480p,3:4,not_billed,1519,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,480p,21:9,not_billed,1546,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,720p,16:9,not_billed,3326,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,720p,9:16,not_billed,3326,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,720p,4:3,not_billed,3347,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,720p,1:1,not_billed,3326,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,720p,3:4,not_billed,3347,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,720p,21:9,not_billed,3342,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,1080p,16:9,not_billed,8232,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,1080p,9:16,not_billed,8232,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,1080p,4:3,not_billed,8245,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,1080p,1:1,not_billed,8232,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,1080p,3:4,not_billed,8245,ok
2026-08-26,text-to-video,761,Seedance 2.5,22,1080p,21:9,not_billed,8285,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,480p,16:9,not_billed,1617,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,480p,9:16,not_billed,1618,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,480p,4:3,not_billed,1589,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,480p,1:1,not_billed,1545,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,480p,3:4,not_billed,1589,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,480p,21:9,not_billed,1617,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,720p,16:9,not_billed,3477,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,720p,9:16,not_billed,3477,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,720p,4:3,not_billed,3499,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,720p,1:1,not_billed,3477,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,720p,3:4,not_billed,3499,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,720p,21:9,not_billed,3494,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,1080p,16:9,not_billed,8607,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,1080p,9:16,not_billed,8607,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,1080p,4:3,not_billed,8619,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,1080p,1:1,not_billed,8607,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,1080p,3:4,not_billed,8619,ok
2026-08-26,text-to-video,761,Seedance 2.5,23,1080p,21:9,not_billed,8662,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,480p,16:9,not_billed,1687,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,480p,9:16,not_billed,1689,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,480p,4:3,not_billed,1658,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,480p,1:1,not_billed,1612,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,480p,3:4,not_billed,1658,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,480p,21:9,not_billed,1687,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,720p,16:9,not_billed,3628,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,720p,9:16,not_billed,3628,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,720p,4:3,not_billed,3651,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,720p,1:1,not_billed,3628,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,720p,3:4,not_billed,3651,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,720p,21:9,not_billed,3646,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,1080p,16:9,not_billed,8981,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,1080p,9:16,not_billed,8981,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,1080p,4:3,not_billed,8994,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,1080p,1:1,not_billed,8981,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,1080p,3:4,not_billed,8994,ok
2026-08-26,text-to-video,761,Seedance 2.5,24,1080p,21:9,not_billed,9038,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,480p,16:9,not_billed,1757,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,480p,9:16,not_billed,1759,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,480p,4:3,not_billed,1727,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,480p,1:1,not_billed,1680,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,480p,3:4,not_billed,1727,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,480p,21:9,not_billed,1757,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,720p,16:9,not_billed,3780,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,720p,9:16,not_billed,3780,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,720p,4:3,not_billed,3803,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,720p,1:1,not_billed,3780,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,720p,3:4,not_billed,3803,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,720p,21:9,not_billed,3798,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,1080p,16:9,not_billed,9355,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,1080p,9:16,not_billed,9355,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,1080p,4:3,not_billed,9369,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,1080p,1:1,not_billed,9355,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,1080p,3:4,not_billed,9369,ok
2026-08-26,text-to-video,761,Seedance 2.5,25,1080p,21:9,not_billed,9415,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,480p,16:9,not_billed,1828,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,480p,9:16,not_billed,1830,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,480p,4:3,not_billed,1796,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,480p,1:1,not_billed,1747,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,480p,3:4,not_billed,1796,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,480p,21:9,not_billed,1828,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,720p,16:9,not_billed,3931,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,720p,9:16,not_billed,3931,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,720p,4:3,not_billed,3955,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,720p,1:1,not_billed,3931,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,720p,3:4,not_billed,3955,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,720p,21:9,not_billed,3950,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,1080p,16:9,not_billed,9729,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,1080p,9:16,not_billed,9729,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,1080p,4:3,not_billed,9744,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,1080p,1:1,not_billed,9729,ok
2026-08-26,text-to-video,761,Seedance 2.5,26,1080p,3:4,not_billed,9744,ok
